trial,phase_distance,phase_0,phase_1,phase_2,phase_3
135,3.149965439490139,2.2507908835271524e-06,0.7571112854905935,0.47121955620934863,0.058687680956288894
136,2.07096414930642,2.2507908835271524e-06,0.4998719264485201,0.5459254982514228,0.4014145602372228
137,2.4375655572020922,2.2507883846461094e-06,0.13710782623940115,0.7680342086248826,0.6539771998684033
138,2.319843300917424,2.2507908835271524e-06,0.5864739955274932,0.43328314135336343,0.30973739423743457
139,1.9110387434207503,2.2507908835271524e-06,0.5109744334507091,0.6398944484369418,0.40143308051005683
140,2.0461262280493777,2.2507921329666335e-06,0.38836853089219847,0.9147050592315913,0.8772545576935005
141,2.1603541535449606,2.2507908835271524e-06,0.8101826836395714,0.9812065394222356,0.7432195110835811
142,2.6049466213376387,2.2507908835271524e-06,0.03791434793616489,0.17451506540143574,0.7305053892182689
143,1.5904141449911686,2.2507921329666335e-06,0.44909936758103225,0.9090167370687723,0.758758368228095
144,2.9685220063817486,2.2507896340869776e-06,0.04528444553035842,0.5738817295702191,0.3239151213338727
145,2.1457501140629756,2.2507908835271524e-06,0.4544924348666597,0.5914898935942798,0.6519646244190012
146,1.973663082871891,2.2507883846461094e-06,0.4472699296318092,0.41941497049760207,0.5308761756048819
147,2.6107824742375594,2.2507908835271524e-06,0.06919607621152851,0.24246239692640922,0.6754389851407585
148,1.9392580397761965,2.2507908835271524e-06,0.5931654243062487,0.6334816482571878,0.5481563341720794
149,2.730695417803065,2.2507908835271524e-06,0.39063740604890684,0.6119553404003837,0.8822999545127348
150,2.0636180240669604,2.2507908835271524e-06,0.3051478688201664,0.7863534104729932,0.7007228679395491
151,2.732223046540988,2.2507908835271524e-06,0.22517566427632602,0.6344722607516448,0.7361969651934526
152,2.797523740729407,2.2507908835271524e-06,0.9380630584666799,0.01327217849426161,0.9718210068936344
153,2.1487083589871196,2.2507908835271524e-06,0.15323344524657867,0.013914117841470302,0.7070541395046162
154,2.1756679457333785,2.2507896340869776e-06,0.5451226678600392,0.47362698430081496,0.635392878232878
155,2.700215390218316,2.2507908835271524e-06,0.2440580873467815,0.28213866565189677,0.18316676893726253
156,1.1929396692572685,2.2507908835271524e-06,0.4767932264609524,0.8206395287658694,0.4178269827268498
157,2.01127653780442,2.2507896340869776e-06,0.5052328079402578,0.962350252391697,0.9828887754394322
158,2.2561053793317987,2.2507883846461094e-06,0.4204852749157673,0.35750921542150715,0.2824550289451836
